Timestamp,GPS_ID,Latitude,Longitude,X,Y
2025-05-12 15:50:40,1,-7.283533666666667,112.7966475,0.8272326154005721,3.4841077015227038
2025-05-12 15:50:40,2,-7.283559833333333,112.79662116666667,-2.077272948210268,0.5745071210278098
2025-05-12 15:50:40,1,-7.283533666666667,112.79664766666667,0.8456155623398105,3.4841077015227038
2025-05-12 15:50:41,1,-7.283533666666667,112.79664766666667,0.8456155623398105,3.4841077015227038
2025-05-12 15:50:41,1,-7.283533666666667,112.79664783333334,0.8639985092790488,3.4841077015227038
2025-05-12 15:50:41,2,-7.28356,112.79662066666667,-2.1324217870220403,0.5559746333005067
2025-05-12 15:50:41,1,-7.283533666666667,112.79664783333334,0.8639985092790488,3.4841077015227038
2025-05-12 15:50:42,1,-7.283533666666667,112.796648,0.882381456218287,3.4841077015227038
2025-05-12 15:50:42,2,-7.283560666666666,112.7966205,-2.150804731822061,0.48184468219377247
2025-05-12 15:50:43,1,-7.283533666666667,112.796648,0.882381456218287,3.4841077015227038
2025-05-12 15:50:43,1,-7.283533666666667,112.796648,0.882381456218287,3.4841077015227038
2025-05-12 15:50:43,2,-7.283560333333333,112.79662033333334,-2.1691876790141786,0.5189096577471396
2025-05-12 15:50:43,1,-7.283533833333333,112.796648,0.8823814560542577,3.4655752137954012
2025-05-12 15:50:43,1,-7.283533833333333,112.79664816666667,0.9007644029900788,3.4655752137954012
2025-05-12 15:50:44,2,-7.2835605,112.79662033333334,-2.1691876786109394,0.5003771699210755
2025-05-12 15:50:44,1,-7.283533833333333,112.79664816666667,0.9007644029900788,3.4655752137954012
2025-05-12 15:50:44,1,-7.283533833333333,112.79664833333334,0.9191473499258999,3.4655752137954012
2025-05-12 15:50:45,1,-7.283534,112.79664816666667,0.9007644028226323,3.447042725969337
2025-05-12 15:50:45,2,-7.2835608333333335,112.79662,-2.205953570568905,0.46331219436770843
2025-05-12 15:50:45,1,-7.283534,112.79664833333334,0.9191473497550361,3.447042725969337
2025-05-12 15:50:46,1,-7.283534,112.7966485,0.9375302966874399,3.447042725969337
2025-05-12 15:50:46,3,-7.2835445,112.79662166666667,-2.0221241435849593,2.279495996285175
2025-05-12 15:50:46,2,-7.2835615,112.79662016666667,-2.1875706225600573,0.3891822432609742
2025-05-12 15:50:46,4,-7.283574833333334,112.79665233333333,1.36033801417744,-1.0934167786761884
2025-05-12 15:50:46,1,-7.283534166666667,112.7966485,0.9375302965131588,3.4285102382420334
2025-05-12 15:50:46,1,-7.283534166666667,112.7966485,0.9375302965131588,3.4285102382420334
2025-05-12 15:50:47,2,-7.283561166666667,112.79662033333334,-2.1691876769979825,0.42624721881434136
2025-05-12 15:50:47,3,-7.283545166666666,112.7966225,-1.9302094085641262,2.205366045178441
2025-05-12 15:50:47,1,-7.283534333333334,112.79664866666667,0.9559132432644469,3.40997775041597
2025-05-12 15:50:48,4,-7.283574333333333,112.79665216666666,1.341955068830655,-1.0378193152967574
2025-05-12 15:50:48,2,-7.283561166666667,112.79662033333334,-2.1691876769979825,0.42624721881434136
2025-05-12 15:50:48,1,-7.2835345,112.79664883333334,0.9742961900089006,3.3914452626886664
2025-05-12 15:50:48,3,-7.283545833333333,112.79662333333333,-1.838294673679984,2.1312360940717068
2025-05-12 15:50:48,1,-7.2835345,112.79664883333334,0.9742961900089006,3.3914452626886664
2025-05-12 15:50:49,1,-7.2835345,112.79664883333334,0.9742961900089006,3.3914452626886664
2025-05-12 15:50:49,2,-7.283561,112.7966205,-2.150804731022417,0.44477970664040534
2025-05-12 15:50:49,3,-7.283546333333334,112.79662366666666,-1.8015287792957502,2.0756386306922754
2025-05-12 15:50:49,4,-7.2835738333333335,112.79665183333333,1.3051891773476927,-0.982221852016087
2025-05-12 15:50:50,1,-7.2835345,112.79664883333334,0.9742961900089006,3.3914452626886664
2025-05-12 15:50:50,2,-7.283560666666666,112.79662033333334,-2.1691876782077,0.48184468219377247
2025-05-12 15:50:50,3,-7.283547166666667,112.79662383333333,-1.7831458309588444,1.982976191858238
2025-05-12 15:50:50,1,-7.283534666666666,112.796649,0.9926791367465196,3.372912774961363
2025-05-12 15:50:50,1,-7.2835345,112.79664883333334,0.9742961900089006,3.3914452626886664
2025-05-12 15:50:50,4,-7.2835735,112.79665133333333,1.2500403394654216,-0.94515687646272
2025-05-12 15:50:51,2,-7.28356,112.79662033333334,-2.169187679820657,0.5559746333005067
2025-05-12 15:50:51,1,-7.2835345,112.79664883333334,0.9742961900089006,3.3914452626886664
2025-05-12 15:50:51,3,-7.283548,112.7966245,-1.7096140427200548,1.890313753024201
2025-05-12 15:50:51,1,-7.283534666666666,112.79664883333334,0.9742961898277849,3.372912774961363
2025-05-12 15:50:51,1,-7.283534833333333,112.796649,0.9926791365619868,3.3543802871352995
2025-05-12 15:50:52,2,-7.283559833333333,112.79662033333334,-2.169187680223896,0.5745071210278098
2025-05-12 15:50:52,1,-7.283534833333333,112.796649,0.9926791365619868,3.3543802871352995
2025-05-12 15:50:52,3,-7.283549333333333,112.796625,-1.6544651987561323,1.7420538508107324
2025-05-12 15:50:52,4,-7.283573166666667,112.79665133333333,1.2500403399301723,-0.9080919009093528
2025-05-12 15:50:52,1,-7.283535,112.796649,0.9926791363774539,3.335847799407996
2025-05-12 15:50:53,1,-7.283535,112.796649,0.9926791363774539,3.335847799407996
2025-05-12 15:50:53,2,-7.283559666666667,112.79662033333334,-2.169187680627135,0.5930396087551129
2025-05-12 15:50:53,1,-7.283535,112.79664916666667,1.011062083289354,3.335847799407996
2025-05-12 15:50:53,3,-7.283550166666667,112.79662533333334,-1.617699304016501,1.649391411877934
2025-05-12 15:50:53,1,-7.283535166666667,112.79664916666667,1.0110620831014039,3.3173153115819325
2025-05-12 15:50:53,4,-7.283573166666667,112.7966515,1.2684232860595153,-0.9080919009093528
2025-05-12 15:50:54,1,-7.283535166666667,112.79664916666667,1.0110620831014039,3.3173153115819325
2025-05-12 15:50:54,2,-7.283559,112.79662,-2.2059535750797163,0.6671695598618471
2025-05-12 15:50:54,3,-7.283550666666667,112.79662566666667,-1.5809334099329873,1.5937939485972639
2025-05-12 15:50:54,1,-7.283535333333333,112.79664933333333,1.0294450298185192,3.298782823854629
2025-05-12 15:50:55,2,-7.2835585,112.79662,-2.2059535763099376,0.7227670232412783
2025-05-12 15:50:55,1,-7.283535666666666,112.79664966666667,1.066210923232246,3.261717848301262
2025-05-12 15:50:55,4,-7.283573,112.79665133333333,1.2500403401625475,-0.8895594130832888
2025-05-12 15:50:55,3,-7.283552333333334,112.79662683333333,-1.4522527810986043,1.4084690708304284
2025-05-12 15:50:55,1,-7.2835355,112.7966495,1.0478279765287999,3.280250336028565
2025-05-12 15:50:56,1,-7.2835355,112.79664966666667,1.0662109234304482,3.280250336028565
2025-05-12 15:50:56,2,-7.283558333333334,112.79662016666667,-2.18757063028653,0.7412995109685813
2025-05-12 15:50:56,1,-7.2835355,112.79664966666667,1.0662109234304482,3.280250336028565
2025-05-12 15:50:56,3,-7.2835535,112.79662766666667,-1.3603380465459376,1.278741656443024
2025-05-12 15:50:56,4,-7.283572833333333,112.79665116666666,1.2316573942587454,-0.8710269253559857
2025-05-12 15:50:56,1,-7.2835358333333335,112.79664966666667,1.0662109230340442,3.243185360475198
2025-05-12 15:50:57,2,-7.2835581666666664,112.79662033333334,-2.1691876842562876,0.7598319987946454
2025-05-12 15:50:57,3,-7.283554666666666,112.79662866666666,-1.2500403657238184,1.1490142420556195
2025-05-12 15:50:57,1,-7.283538833333333,112.79665166666666,1.286806281466041,2.909600580593655
2025-05-12 15:50:58,1,-7.2835395,112.79665183333333,1.3051892273288375,2.8354706294869207
2025-05-12 15:50:58,2,-7.2835575,112.79662033333334,-2.1691876858692445,0.8339619499013796
2025-05-12 15:50:58,3,-7.283555333333333,112.79662916666666,-1.1948915253093417,1.0748842909488854
2025-05-12 15:50:58,4,-7.2835725,112.79665083333333,1.1948915024306375,-0.8339619498026187
2025-05-12 15:50:59,1,-7.283539666666667,112.79665183333333,1.3051892270862107,2.8169381416608568
2025-05-12 15:50:59,2,-7.283557166666666,112.7966205,-2.1508047402183204,0.8710269254547467
2025-05-12 15:50:59,3,-7.283556333333333,112.79662983333333,-1.1213597380786482,0.9636893642887839
2025-05-12 15:50:59,1,-7.283539833333333,112.796652,1.323572173656383,2.798405653933554
2025-05-12 15:50:59,4,-7.283572833333333,112.79665133333333,1.250040340394923,-0.8710269253559857
2025-05-12 15:50:59,1,-7.283539833333333,112.796652,1.323572173656383,2.798405653933554
2025-05-12 15:51:00,2,-7.2835565,112.79662016666667,-2.1875706347597506,0.94515687646272
2025-05-12 15:51:00,3,-7.2835575,112.79663033333334,-1.0662108957003424,0.8339619499013796
2025-05-12 15:51:00,1,-7.283540333333334,112.79665216666666,1.3419551197207988,2.7428081905541224
2025-05-12 15:51:01,1,-7.2835405,112.79665216666666,1.3419551194713375,2.7242757028268194
2025-05-12 15:51:01,2,-7.283556333333333,112.79662016666667,-2.187570635166407,0.9636893642887839
2025-05-12 15:51:01,4,-7.283573333333333,112.79665166666666,1.2868062319496485,-0.926624388636656
2025-05-12 15:51:01,3,-7.283559,112.796631,-0.9926791082372738,0.6671695598618471
2025-05-12 15:51:01,1,-7.283540666666667,112.79665233333333,1.3603380660175892,2.7057432150007554
2025-05-12 15:51:02,1,-7.283540833333333,112.79665233333333,1.3603380657647108,2.6872107272734524
2025-05-12 15:51:02,2,-7.283556333333333,112.79662016666667,-2.187570635166407,0.9636893642887839
2025-05-12 15:51:02,3,-7.2835635,112.79663283333333,-0.7904666936518774,0.16679239003953247
2025-05-12 15:51:02,1,-7.283541,112.79665233333333,1.3603380655118322,2.668678239546149
2025-05-12 15:51:02,1,-7.283541166666667,112.7966525,1.3787210120444144,2.650145751720085
2025-05-12 15:51:02,4,-7.283573666666666,112.79665183333333,1.30518917759032,-0.963689364190023
2025-05-12 15:51:03,1,-7.283541166666667,112.7966525,1.3787210120444144,2.650145751720085
2025-05-12 15:51:03,2,-7.283556333333333,112.79662083333334,-2.1140388492684528,0.9636893642887839
2025-05-12 15:51:03,3,-7.283565333333334,112.7966335,-0.7169349068756817,-0.037064975553367116
2025-05-12 15:51:03,1,-7.283541666666666,112.7966525,1.3787210112755273,2.594548288439415
2025-05-12 15:51:03,1,-7.283542,112.7966525,1.3787210107629357,2.557483312886048
2025-05-12 15:51:04,2,-7.283556333333333,112.79662133333333,-2.058890009844987,0.9636893642887839
2025-05-12 15:51:04,4,-7.283573666666666,112.79665216666666,1.341955069828502,-0.963689364190023
2025-05-12 15:51:04,3,-7.283566666666666,112.796634,-0.6617860670216383,-0.18532487766807462
2025-05-12 15:51:04,1,-7.283542333333333,112.7966525,1.378721010250344,2.520418337332681
2025-05-12 15:51:05,1,-7.2835425,112.79665216666666,1.341955116477803,2.5018858495066167
2025-05-12 15:51:05,2,-7.2835521666666665,112.796622,-1.9853582331736888,1.4270015586564924
2025-05-12 15:51:05,3,-7.283566,112.7966345,-0.6066372286848685,-0.11119492666010133
2025-05-12 15:51:05,1,-7.2835425,112.7966525,1.3787210099940483,2.5018858495066167
2025-05-12 15:51:05,4,-7.2835738333333335,112.7966525,1.3787209618103882,-0.982221852016087
2025-05-12 15:51:06,1,-7.2835426666666665,112.7966525,1.3787210097377525,2.4833533617793138
2025-05-12 15:51:06,2,-7.283551666666667,112.7966215,-2.0405070739914044,1.4825990219371625
2025-05-12 15:51:06,3,-7.283568,112.79663516666666,-0.5331054423905093,-0.33358477988154306
2025-05-12 15:51:06,1,-7.283543,112.79665266666666,1.3971039559730316,2.446288386225947
2025-05-12 15:51:07,1,-7.283543333333333,112.7966525,1.3787210087125694,2.4092234106725794
2025-05-12 15:51:07,2,-7.283551666666667,112.79661933333334,-2.279485379403645,1.4825990219371625
2025-05-12 15:51:07,3,-7.283569166666667,112.796634,-0.6617860651763054,-0.46331219436770843
2025-05-12 15:51:07,4,-7.2835738333333335,112.796653,1.433869801724834,-0.982221852016087
2025-05-12 15:51:07,1,-7.2835445,112.79665233333333,1.3603380602013833,2.279495996285175
2025-05-12 15:51:07,1,-7.283544833333333,112.7966525,1.378721006405907,2.242431020731808
2025-05-12 15:51:08,2,-7.283551833333333,112.79661566666667,-2.6839102050159385,1.4640665342098595
2025-05-12 15:51:08,1,-7.2835453333333335,112.7966525,1.3787210056370194,2.1868335573523767
2025-05-12 15:51:08,3,-7.283569833333333,112.79663333333333,-0.7353178494749713,-0.5374421453756817
2025-05-12 15:51:08,1,-7.283545666666667,112.7966525,1.3787210051244279,2.1497685817990098
2025-05-12 15:51:08,4,-7.2835735,112.79665233333333,1.3603380162004726,-0.94515687646272
2025-05-12 15:51:08,1,-7.283545833333333,112.7966525,1.378721004868132,2.1312360940717068
2025-05-12 15:51:09,2,-7.283551166666666,112.79661216666666,-3.069952086767962,1.538196485316594
2025-05-12 15:51:09,3,-7.2835695,112.79663133333334,-0.9559132042026328,-0.5003771698223146
2025-05-12 15:51:09,1,-7.283546333333334,112.7966525,1.3787210040992444,2.0756386306922754
2025-05-12 15:51:09,1,-7.283546666666667,112.7966525,1.3787210035866526,2.0385736551389084
2025-05-12 15:51:10,1,-7.283547,112.7966525,1.3787210030740609,2.001508679585541
2025-05-12 15:51:10,2,-7.2835513333333335,112.79661,-3.308930391698366,1.5196639974905295
2025-05-12 15:51:10,1,-7.283547333333333,112.7966525,1.3787210025614691,1.9644437041309353
2025-05-12 15:51:10,3,-7.283570666666667,112.7966285,-1.2684232895964045,-0.6301045843084799
2025-05-12 15:51:10,4,-7.283574,112.7966525,1.3787209615540919,-1.0007543397433902
2025-05-12 15:51:10,1,-7.283547666666666,112.79665283333334,1.4154868969206758,1.9273787285775679
2025-05-12 15:51:11,1,-7.283547833333333,112.796653,1.4338698433063153,1.9088462407515039
2025-05-12 15:51:11,2,-7.283551166666666,112.79660783333334,-3.5479086978589907,1.538196485316594
2025-05-12 15:51:11,3,-7.283569166666667,112.7966255,-1.5993163235229781,-0.46331219436770843
2025-05-12 15:51:11,1,-7.283548333333333,112.796653,1.433869842506672,1.8532487774708337
2025-05-12 15:51:11,1,-7.2835486666666664,112.7966535,1.4890186818686266,1.8161838019174665
2025-05-12 15:51:11,4,-7.283575166666667,112.796652,1.3235721214950105,-1.1304817542295553
2025-05-12 15:51:12,1,-7.283549166666667,112.79665416666667,1.562550467523954,1.7605863385380354
2025-05-12 15:51:12,2,-7.283550833333333,112.79660533333333,-3.823652899554366,1.5752614608699609
2025-05-12 15:51:12,3,-7.283568333333333,112.796622,-1.9853581973742496,-0.3706497554349102
2025-05-12 15:51:12,1,-7.283549833333334,112.79665566666667,1.727996985831941,1.6864563874313014
2025-05-12 15:51:13,1,-7.283550666666667,112.7966555,1.709614037635144,1.5937939485972639
2025-05-12 15:51:13,2,-7.283551166666666,112.79660183333333,-4.209694777889111,1.538196485316594
2025-05-12 15:51:13,3,-7.2835675,112.79661883333333,-2.3346341794520886,-0.27798731660087284
2025-05-12 15:51:13,4,-7.283576,112.7966525,1.3787209584785354,-1.223144193063593
2025-05-12 15:51:13,1,-7.283552,112.79665516666667,1.6728481419660126,1.4455340463837956
2025-05-12 15:51:14,1,-7.283553333333334,112.79664166666667,0.18382946692741992,1.297274144170327
2025-05-12 15:51:14,2,-7.283552333333334,112.7965995,-4.467056024202257,1.4084690708304284
2025-05-12 15:51:14,3,-7.2835675,112.7966165,-2.5919954268895182,-0.27798731660087284
2025-05-12 15:51:14,1,-7.283553333333334,112.79664116666666,0.12868062575199693,1.297274144170327
2025-05-12 15:51:14,4,-7.283576833333333,112.79665083333333,1.194891496655426,-1.3158066318976303
2025-05-12 15:51:15,1,-7.283553833333333,112.79664,0.0,1.2416766808896569
2025-05-12 15:51:15,2,-7.283554,112.79659733333334,-4.706034320688563,1.2231441931623537
2025-05-12 15:51:15,1,-7.283554333333333,112.79663866666667,-0.14706357212396706,1.1860792176089865
2025-05-12 15:51:15,3,-7.283567666666666,112.79661366666667,-2.904505512523608,-0.29651980432817593
2025-05-12 15:51:15,1,-7.2835545,112.79663783333334,-0.23897830465702183,1.1675467297829225
2025-05-12 15:51:16,1,-7.283554666666666,112.79663666666667,-0.3676589301732265,1.1490142420556195
2025-05-12 15:51:16,2,-7.283555166666667,112.79659516666666,-4.9450126206115455,1.0934167786761884
2025-05-12 15:51:16,3,-7.283567166666667,112.79661116666666,-3.180249709496302,-0.24092234104750576
2025-05-12 15:51:16,4,-7.283577333333334,112.7966475,0.827232575110838,-1.3714040952770612
2025-05-12 15:51:16,1,-7.2835545,112.79663616666667,-0.4228077697778079,1.1675467297829225
2025-05-12 15:51:17,1,-7.2835545,112.7966345,-0.6066372364660181,1.1675467297829225
2025-05-12 15:51:17,2,-7.2835565,112.7965925,-5.239139756794698,0.94515687646272
2025-05-12 15:51:17,3,-7.283567833333334,112.79660783333334,-3.547908631905464,-0.31505229215423997
2025-05-12 15:51:17,1,-7.283555333333333,112.79663366666666,-0.698551968377128,1.0748842909488854
2025-05-12 15:51:17,4,-7.283577166666666,112.796647,0.7720837355552072,-1.3528716074509972
2025-05-12 15:51:18,2,-7.283557,112.79658933333333,-5.588415738195915,0.8895594131820498
2025-05-12 15:51:18,1,-7.283556333333333,112.796632,-0.8823814323428731,0.9636893642887839
2025-05-12 15:51:18,3,-7.283568166666667,112.796604,-3.970716395486632,-0.3521172677076071
2025-05-12 15:51:18,1,-7.283556333333333,112.79663133333334,-0.9559132182408272,0.9636893642887839
2025-05-12 15:51:19,1,-7.283556166666667,112.79663116666667,-0.9742961648964317,0.982221852016087
2025-05-12 15:51:19,2,-7.2835581666666664,112.79658533333334,-6.029606445409503,0.7598319987946454
2025-05-12 15:51:19,4,-7.283578,112.7966455,0.6066372205654015,-1.4455340463837956
2025-05-12 15:51:19,3,-7.283569666666667,112.79659983333333,-4.430290045438507,-0.5189096576483787
2025-05-12 15:51:19,1,-7.2835565,112.7966305,-1.047827950418485,0.94515687646272
2025-05-12 15:51:19,1,-7.283556833333333,112.79662983333333,-1.121359737453286,0.9080919010081139
2025-05-12 15:51:20,1,-7.283556833333333,112.79662833333333,-1.286806255631416,0.9080919010081139
2025-05-12 15:51:20,2,-7.283558666666667,112.79658183333333,-6.415648318573903,0.7042345354152142
2025-05-12 15:51:20,3,-7.2835705,112.79659633333333,-4.8163319127525135,-0.611572096482416
2025-05-12 15:51:20,1,-7.283556666666667,112.7966275,-1.3787209882088955,0.9266243887354169
2025-05-12 15:51:20,4,-7.283577833333333,112.79664716666667,0.7904666825821863,-1.4270015585577314
2025-05-12 15:51:20,1,-7.283556833333333,112.79662633333334,-1.507401613202256,0.9080919010081139
2025-05-12 15:51:21,1,-7.283556833333333,112.796625,-1.6544651849161496,0.9080919010081139
2025-05-12 15:51:21,2,-7.2835595,112.7965785,-6.783307242369374,0.6115720965811768
2025-05-12 15:51:21,3,-7.283571,112.79659333333333,-5.147224941194348,-0.6671695598618471
2025-05-12 15:51:21,1,-7.283556833333333,112.79662433333333,-1.7279969723405206,0.9080919010081139
2025-05-12 15:51:22,1,-7.283556666666667,112.796623,-1.8750605444029766,0.9266243887354169
2025-05-12 15:51:22,2,-7.2835608333333335,112.79657666666667,-6.985519642486002,0.46331219436770843
2025-05-12 15:51:22,4,-7.283578666666667,112.79664516666666,0.5698713280811746,-1.5196639974905295
2025-05-12 15:51:22,3,-7.2835715,112.79658983333333,-5.533266809325086,-0.7227670231425173
2025-05-12 15:51:22,1,-7.283556833333333,112.79662266666666,-1.9118264369828875,0.9080919010081139
2025-05-12 15:51:23,1,-7.283558,112.79662033333334,-2.169187684659527,0.7783644865219485
2025-05-12 15:51:23,2,-7.283561333333333,112.79657483333334,-7.187732048681971,0.4077147310870382
2025-05-12 15:51:23,3,-7.283571833333333,112.79658633333334,-5.919308676558188,-0.7598319986958845
2025-05-12 15:51:23,1,-7.283558333333334,112.79661866666666,-2.3530171497552845,0.7412995109685813
2025-05-12 15:51:23,4,-7.283577833333333,112.7966425,0.27574419207230955,-1.4270015585577314
2025-05-12 15:51:23,1,-7.283558333333334,112.79661766666666,-2.4633148283561717,0.7412995109685813
2025-05-12 15:51:24,2,-7.283562166666667,112.79657283333333,-7.408327399827215,0.31505229215423997
2025-05-12 15:51:24,3,-7.283573166666667,112.79658316666666,-6.268584645780205,-0.9080919009093528
2025-05-12 15:51:24,1,-7.283558666666667,112.79661533333334,-2.7206760774133927,0.7042345354152142
2025-05-12 15:51:25,1,-7.283559,112.79661383333334,-2.8861225941801854,0.6671695598618471
2025-05-12 15:51:25,4,-7.2835785,112.79663916666667,-0.0919147300999494,-1.5011315096644657
2025-05-12 15:51:25,2,-7.2835625,112.79656983333334,-7.7392204313377695,0.27798731660087284
2025-05-12 15:51:25,3,-7.283573,112.7965805,-6.562711785069664,-0.8895594130832888
2025-05-12 15:51:25,1,-7.2835595,112.796613,-2.9780373261858712,0.6115720965811768
2025-05-12 15:51:26,1,-7.28356,112.796612,-3.088335002920923,0.5559746333005067
2025-05-12 15:51:26,2,-7.283564,112.79656716666666,-8.033347561033809,0.11119492666010133
2025-05-12 15:51:26,3,-7.283573666666666,112.79657683333333,-6.967136596377211,-0.963689364190023
2025-05-12 15:51:26,1,-7.2835608333333335,112.79661166666666,-3.1251008928148503,0.46331219436770843
2025-05-12 15:51:26,4,-7.283578333333334,112.79663466666666,-0.5882542743164535,-1.4825990219371625
2025-05-12 15:51:27,1,-7.283561333333333,112.79661116666666,-3.1802497301879464,0.4077147310870382
2025-05-12 15:51:27,2,-7.283565333333334,112.79656483333333,-8.290708797146364,-0.037064975553367116
2025-05-12 15:51:27,3,-7.283573333333333,112.796573,-7.389944361431228,-0.926624388636656
2025-05-12 15:51:27,1,-7.283561833333334,112.79661066666667,-3.2353985674995323,0.3521172677076071
2025-05-12 15:51:27,1,-7.283561833333334,112.79660983333333,-3.327313299308124,0.3521172677076071
2025-05-12 15:51:28,1,-7.283562,112.796609,-3.4192280304811,0.333584779980304
2025-05-12 15:51:28,4,-7.283578666666667,112.796632,-0.8823814103629086,-1.5196639974905295
